calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;alta;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;alta;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;alta;alta;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;alta;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_baja;muy_alta;muy_baja;alta;baja;alta;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_baja;muy_alta;muy_baja;alta;baja;alta;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;madrugada;alta;este;muy_baja;muy_alta;muy_baja;alta;baja;alta;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;alta;baja;alta;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;alta;baja;alta;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;alta;baja;alta;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;alta;baja;alta;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;madrugada;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;alta;baja;alta;alta;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;madrugada;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;alta;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;alta;alta;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_alta;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
calurosa;medianoche;alta;este;muy_calurosa;muy_alta;muy_baja;baja;baja;baja;baja;baja;muy_alta;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;detenido;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;alerta_4
